userName,score,content,sentiment,cleaned_text
A Google user,5,wonderful teacher i love you duolingo,Positive,wonderful teacher love duolingo
A Google user,4,good,Positive,good
A Google user,5,very nice pace to learn a new language we'll designed app,Positive,nice pace learn new language designed app
A Google user,2,"There is no rhyme or reason for how the languages work. Some have phonetical ways to help you, others you are on your own. The way some words are spoken to you do not reflect on how they are priperly announced, at least not enough for the app to pick up on what it is you are saying. The only reason it gets the 2 stars is being free. This app is very limited though and you will have to find other means of learning later on",Negative,rhyme reason languages work phonetical ways help others way words spoken reflect priperly announced least enough app pick saying reason gets 2 stars free app limited though find means learning later
A Google user,5,Very good at teaching languages across the globe 🌎 5 ⭐,Positive,good teaching languages across globe 5
A Google user,5,"I like the superduolingo thing ,but i think that everyone should have it for free. Great app tho🩷",Positive,like superduolingo thing think everyone free great app tho
A Google user,1,Double stacking ads might be the most annoying thing this app could ever have.,Negative,double stacking ads might annoying thing app could ever
A Google user,5,"very good, I just need duo to upgrade the avatars options, thx",Positive,good need duo upgrade avatars options thx
A Google user,5,I'm loving it so far!!,Positive,loving far
A Google user,5,I wish I could show you screenshots to let you know about something wrong,Positive,wish could show screenshots let know something wrong
A Google user,5,I love it and if I'm mad I can just learn German,Positive,love mad learn german
A Google user,5,wonderful app teaches wonderful learning skills and you can practice for sometime even when offline Truly wonderful,Positive,wonderful app teaches wonderful learning skills practice sometime even offline truly wonderful
A Google user,5,the best ❤️❤️❤️❤️❤️,Positive,best
A Google user,5,best recommend😇,Positive,best recommend
A Google user,5,"The only complaints I have are: so many ads, omg! I lose interest in using the app when I have to sit through 4+ ads after each lesson, and the lessons are super short. I can do a lesson in less time than the ads run. AND: Don't guilt trip and degrade me into practicing. Ugh, I hate that. Rude. Have an option or something to choose how you coax us into practicing. Your characters are terrible. Yuck. You could use some options there too. I don't want some rude girl as a teacher, etc.",Positive,complaints many ads omg lose interest using app sit 4 ads lesson lessons super short lesson less time ads run guilt trip degrade practicing ugh hate rude option something choose coax us practicing characters terrible yuck could use options want rude girl teacher etc
A Google user,5,"Esta bien la app porque puedes aprender hasta miles de idiomas y eso me gusta, yo practique inglés desde hace 2 meses y ya se mucho el ingles.",Positive,esta bien la app porque puedes aprender hasta miles de idiomas eso gusta yo practique inglés desde hace 2 meses ya se mucho el ingles
A Google user,3,diventa un pó noiosa dopo un certo punto imparare una lingua.. gli esercizi dovrebbero essere più stimolanti. Mi piace la parte della musica però anche se la tastiera virtuale non è come quella fisica,Neutral,diventa un pó noiosa dopo un certo punto imparare una lingua gli esercizi dovrebbero essere più stimolanti mi piace la parte della musica però anche se la tastiera virtuale non è come quella fisica
A Google user,3,Good but sometimes its langweilig,Neutral,good sometimes langweilig
A Google user,5,like this game,Positive,like game
A Google user,5,the best app ever,Positive,best app ever
A Google user,5,very helpfull danke shion,Positive,helpfull danke shion
A Google user,5,great lessons for beginners,Positive,great lessons beginners
A Google user,5,"I helps a lot in helping you study your desired language , get this app now",Positive,helps lot helping study desired language get app
A Google user,5,becuase now i am learining how to speak and talk korean and that it is so fun and good for learinging realy good for little kids,Positive,becuase learining speak talk korean fun good learinging realy good little kids
A Google user,5,cool nice app luring good,Positive,cool nice app luring good
A Google user,5,outstanding,Positive,outstanding
A Google user,4,Nice app very helpful,Positive,nice app helpful
A Google user,5,a great app easy to navigate and perfect for both beginners and advanced learners,Positive,great app easy navigate perfect beginners advanced learners
A Google user,4,It is already helping me learn Japanese and it's amazing. I really do recommend duolingo.,Positive,already helping learn japanese amazing really recommend duolingo
A Google user,5,So slay,Positive,slay
A Google user,5,this is a good aap for learn English,Positive,good aap learn english
A Google user,5,it's really good for remembering worlds,Positive,really good remembering worlds
A Google user,4,Great thing to have i could rate it 5 if i could change my profile pic and get leaderboard and without it being not able to do the math and music,Positive,great thing could rate 5 could change profile pic get leaderboard without able math music
A Google user,5,it is a good and fun game and u learn to,Positive,good fun game u learn
A Google user,5,Great app!,Positive,great app
A Google user,5,you are so cool duolingo because of you i can now speak Japanese thank you Duolingo 💚💚💚💚💚💚💚💚💚💚💚💚💚,Positive,cool duolingo speak japanese thank duolingo
A Google user,5,"I like this app alot because the Ted talk that I heard about it , made me feel homely and true sincerity here , but I didn't like that it too tried to sell a subscription but huh that's just my own stupidity , ofc everybody needs to make money",Positive,like app alot ted talk heard made feel homely true sincerity like tried sell subscription huh stupidity ofc everybody needs make money
A Google user,1,This app is not for urdu speaking person. How ridiculous. I am very disappointed,Negative,app urdu speaking person ridiculous disappointed
A Google user,4,too much Duolingo max advertising,Positive,much duolingo max advertising
A Google user,5,"this app is amazing, I'm currently learning French, and my streak is on fire. I'm learning new words, how to pronounce and d say them in sentences. I totally recommend this app to anyone who wants to learn a new language, I feel like they should kinda put more african languages bcz the only south african language there is Zulu what about the other 10(it's 11 plus sign language but im not sure if that counts) but overall it's a very good app",Positive,app amazing currently learning french streak fire learning new words pronounce say sentences totally recommend app anyone wants learn new language feel like kinda put african languages bcz south african language zulu 10 11 plus sign language im sure counts overall good app
A Google user,5,bombastic 🎉,Positive,bombastic
A Google user,5,Great way to learn another language while having fun,Positive,great way learn another language fun
A Google user,5,amazing,Positive,amazing
A Google user,3,"polish language: excellent for review and repetition. poor in vocab introduction ... start with nominative examples then move to other examples. also, not much explanation of reason for spelling/case usage. need other resources to fill in gaps.",Neutral,polish language excellent review repetition poor vocab introduction start nominative examples move examples also much explanation reason spelling case usage need resources fill gaps
A Google user,5,such a great app,Positive,great app
A Google user,5,amazing game I learned German now,Positive,amazing game learned german
A Google user,5,"so expertise, love it and duo is cute.",Positive,expertise love duo cute
A Google user,5,really fun for lurning language,Positive,really fun lurning language
A Google user,5,I know spainish now,Positive,know spainish
A Google user,5,excellent,Positive,excellent
A Google user,5,it's fun and easy to use,Positive,fun easy use
